Ano,Mes,Categoria,INV Dolar,INV
2015,5,ESCUELAS COCINA,160993.81,87332688.70
2015,5,ANTIHEMORROIDES,157796.06,85598047.10
2015,5,SITIOS,155084.67,84127133.79
2015,5,REPELENTE ESPACIAL,148950.66,80799779.27
2015,5,COOPERATIVAS,142596.44,77352783.39
2015,5,MOTOS,142344.22,77216076.40
2015,5,DESINFECTANTES,141512.90,76765091.02
2015,5,CAMPANAS BIEN SOCI,136293.75,73933831.81
2015,5,AUTOS (MULTICATEGORIA),134415.39,72915025.99
2015,5,JUGOS,134249.88,72825183.16
2015,5,AUTOS SEDANES,132528.37,71891447.50
2015,5,MUEBLERIAS,130460.80,70769850.54
2015,5,DESODORANTES FAMIL,128717.19,69823920.10
2015,5,FAST FOOD PIZZA,127593.68,69214499.40
2015,5,CELULARES,126156.61,68434865.63
2015,5,PERFUMES,122752.20,66588161.00
2015,5,MAYONESA,121741.42,66039893.42
2015,5,TARJETAS CRED EMIS,116797.39,63357840.89
2015,5,MAQUILLAJE,115927.89,62886245.51
2015,5,PROD LACTEOS OTROS,115638.27,62729118.22
2015,5,RENT A CAR,113816.40,61740865.19
2015,5,PAPAS TOSTADAS,113596.93,61621790.50
2015,5,CENTROS ESTETICA,109885.60,59608388.88
2015,5,BOUTIQUE,109016.35,59136988.75
2015,5,ALMACENES DESCUENT,108082.48,58630435.00
2015,5,CONCIERTOS,107432.12,58277638.92
2015,5,CONSTRUCTORAS,107295.69,58203605.83
2015,5,TORTILLAS,106241.23,57631619.39
2015,5,DESODORANTE AMBIEN,105164.88,57047742.77
2015,5,NOCLASIFICADOS,102967.90,55855866.48
2015,5,REFRESCOS DE TE,101455.64,55035623.24
2015,5,ANTIGRIPALES ADULT,99355.30,53896206.35
2015,5,APPS,99066.73,53739660.45
2015,5,DIVERSIONES,98832.49,53612586.02
2015,5,CREMAS ANTICELULIT,98291.11,53319000.00
2015,5,LOTES,97231.05,52743299.56
2015,5,MENTAS,96395.00,52290420.86
2015,5,DETERGENTES,95725.65,51927359.58
2015,5,PERROS COMIDA,95706.02,51916649.33
2015,5,PANALES NINOS,94416.75,51217317.10
2015,5,PENSIONES,94403.21,51209957.48
2015,5,TIENDAS DE LLANTAS,93752.59,50857066.35
2015,5,PELICULAS DE VIDEO,93310.72,50617333.32
2015,5,CREMAS FACIALES,91843.67,49821514.80
2015,5,LUBRICANTES,91105.70,49421136.32
2015,5,TALLER AUTOMOTRIZ,90620.37,49157804.22
2015,5,TELEVENTAS,90548.61,49118999.99
2015,5,CONSOMES,89300.17,48441778.21
2015,5,REPOSTERIA,87574.50,47505650.05
2015,5,AZAR,87552.51,47493686.24
2015,5,ENJUAGUE BUCAL,86822.03,47097478.06
2015,5,QUITAMANCHAS,86373.62,46854237.13
2015,5,TARJETAS CRED AFIL,86041.12,46673812.51
2015,5,FAJAS ADELGAZANTES,85933.22,46615333.38
2015,5,CAFE,85780.94,46532847.65
2015,5,900,84039.44,45588048.59
2015,5,ZAPATERIAS,83979.53,45555528.17
2015,5,CHOCOLATES,83744.47,45428013.72
2015,5,REFRESCOS HIDRATAT,80081.81,43441118.40
2015,5,LINEA DE ROPA,78852.58,42774368.59
2015,5,SUPLEMENTO NINOS,78653.88,42666585.10
2015,5,SEGUROS INCENDIO,77311.41,41938324.03
2015,5,FARMACIAS,77124.32,41836984.05
2015,5,FAST FOOD SANDWICH,77024.44,41782685.75
2015,5,CLINICAS DENTALES,75584.87,41001785.60
2015,5,ARROZ,75563.37,40990013.86
2015,5,CENTROS SERV AUTOM,73796.89,40031753.91
2015,5,TARJETAS CRED COME,73629.24,39940935.80
2015,5,RELIGION,72414.45,39281946.39
2015,5,GALLETAS OTRAS,72138.33,39132165.10
2015,5,SMS OTROS,70835.64,38425500.00
2015,5,ORGANISMOS INTERNA,69476.97,37688480.82
2015,5,BRILLO,69413.34,37653957.76
2015,5,PICK UP,69346.80,37617859.70
2015,5,LIN.AEREAS OTRAS,68320.47,37061133.70
2015,5,BARES,66837.77,36256859.99
2015,5,GIMNASIOS,66503.04,36075278.07
2015,5,SONIDO,66122.28,35868667.14
2015,5,BANCA ELECTR CNCPT,64820.53,35162523.41
2015,5,BEBIDAS DE CHOCOLA,62824.52,34079757.40
2015,5,ALIMENTOS PREPARAD,62777.42,34054241.19
2015,5,SALSA PARA COCINAR,61352.79,33281486.66
2015,5,TIENDA DEPORTIVA,60983.65,33081063.70
2015,5,ESCUELAS IDIOMAS,60115.50,32610279.38
2015,5,DISCOS,59428.81,32237700.03
2015,5,DISTRIBUIDORAS,58977.96,31993165.75
2015,5,OPTICAS,58368.35,31662491.33
2015,5,FIESTAS PATRONALES,56612.16,30709834.25
2015,5,FAST FOOD CASUAL,56497.06,30647393.38
2015,5,HOTELES OTROS,56234.02,30504695.90
2015,5,BEBIDAS PREP CON A,55640.21,30182588.58
2015,5,PISOS,55632.40,30178308.07
2015,5,TOALLAS SANITARIAS,55616.54,30169756.45
2015,5,ALMACENES,55590.19,30155440.29
2015,5,TE (BOLSA-POLVO),54472.60,29549205.18
2015,5,TARJETAS DEB EMISO,54223.52,29414014.98
2015,5,GALLETAS DE SODA,53495.01,29018902.16
2015,5,JOYERIAS,53265.19,28894240.06
2015,5,YOGURT,52893.87,28692812.50
2015,5,CEREALES INFANTILE,52886.95,28689052.17
2015,5,REFRESCOS,52195.55,28314000.00
2015,5,LLANTAS,51574.22,27976835.09
2015,5,REPELENTE DE PIEL,51276.96,27815701.33
2015,5,AGRICOLA GANADERO,51244.03,27797865.50
2015,5,HOSPITALES,50789.06,27551019.41
2015,5,SOPAS INSTANTANEAS,50109.93,27182634.34
2015,5,CREDITO PERSONAL,49905.22,27071527.50
2015,5,CREDITO VIVIENDA,49775.07,27000935.37
2015,5,CENTROS REH. DROGA,49717.95,26970000.00
2015,5,SUAVIZANTES,49487.92,26845220.00
2015,5,CAMARAS (ASOC),48142.60,26115377.05
2015,5,VENTAS POR CATALOG,48123.55,26105083.58
2015,5,HERRAMIENTAS ELECT,48003.54,26040000.00
2015,5,BOUTIQUE CABALLERO,47710.04,25880802.10
2015,5,GRUPOS MUSICALES,47649.26,25847879.17
2015,5,AVENAS,47426.17,25726800.00
2015,5,CHAMPU MEDICADO,46250.47,25089028.33
2015,5,GPS,46031.88,24970444.00
2015,5,CREDITO OTROS,45986.64,24945926.81
2015,5,SALONES DE BELLEZA,45942.82,24922143.36
2015,5,PASTAS ALIMENTICIA,45718.14,24800250.18
2015,5,CLOROS,45455.15,24657601.74
2015,5,JEANS,45298.13,24572459.90
2015,5,MUNICIPALIDADES,45244.25,24543164.99
2015,5,TINTES PARA CABELL,45064.28,24445568.00
2015,5,TURISMO EXT,43509.93,23602440.00
2015,5,OTROS MEDIOS COMUN,43382.36,23533204.18
2015,5,INDUSTRIAS,43133.25,23398033.00
2015,5,PANALES ADULTOS,41912.32,22735761.42
2015,5,HERRAMIENTAS,41794.36,22671793.18
2015,5,ANTIMICOTICOS VAGI,41018.51,22250900.00
2015,5,LIMPIADORES,40838.03,22153000.00
2015,5,FINANCIERAS,40574.84,22010323.00
2015,5,ELECTRICIDAD,40054.76,21728101.66
2015,5,FRUTAS,40038.99,21719425.40
2015,5,DISCOMOVILES,39736.11,21555284.22
2015,5,AGROQUIMICOS,39061.37,21189257.50
2015,5,HIGIENE PERSONAL,38943.70,21125400.00
2015,5,CHICLES,38942.45,21124722.00
2015,5,COLCHONES,38570.25,20922790.12
2015,5,AUTOS TODOTER LUJO,38565.54,20920257.60
2015,5,CASAS DE EMPENO,38478.12,20872765.08
2015,5,BANCA INTERNACIONA,38340.00,20797916.40
2015,5,MINISUPERMERCADOS,37610.79,20402367.00
2015,5,GAS,37508.95,20347100.00
2015,5,HOTELES DE PRIMERA,37161.29,20158524.70
2015,5,"OFICINA, MAT EQUIP",36617.10,19863314.00
2015,5,LICORES CREMAS,36327.50,19706215.31
2015,5,ANTIDIARREICOS,36326.00,19705400.00
2015,5,DETERGENTE LIQUIDO,36106.32,19586233.54
2015,5,RECIPIENTES PLASTI,35979.70,19517545.53
2015,5,TIENDAS CONVENIENC,35839.12,19441325.00
2015,5,JUGUETES,35644.37,19335654.00
2015,5,CASAS PREFABRICADA,34908.99,18936750.02
2015,5,TURISMO,34422.03,18672579.41
2015,5,BOMBILLOS,34184.82,18543899.80
2015,5,ALIMENTOS (OTROS),33951.93,18417553.89
2015,5,AGUA PURA,33930.00,18405667.72
2015,5,TIENDA ROPA CASUAL,33768.59,18318026.13
2015,5,CEMENTO,33557.09,18203376.85
2015,5,FUEGOS ARTIFICIALE,33533.04,18190200.00
2015,5,ROPA USADA,33352.99,18092688.00
2015,5,AIRE ACONDICIONADO,33337.86,18084467.64
2015,5,ESCUELAS INFORMATI,33300.04,18064023.99
2015,5,CAFETERIAS,33248.96,18036157.00
2015,5,HELADERIAS,32366.17,17557351.46
2015,5,TIENDAS DE JUGUETE,32306.17,17524789.53
2015,5,PASTELERIAS,31995.33,17356199.05
2015,5,MULTIVITAMINICOS,31974.15,17344700.00
2015,5,BEBIDAS LACTEAS,31912.75,17311393.00
2015,5,RECURSOS HUM INGLE,31671.07,17180300.42
2015,5,COMPUTADORAS,31242.60,16947900.00
2015,5,FRIJOLES EN GRANO,30829.16,16723500.02
2015,5,CATERING SERVICE,30716.50,16662503.08
2015,5,COSMETICOS (GRAL),30322.70,16448855.43
2015,5,AUTOS DE LUJO,30286.52,16429239.00
2015,5,EQUIPO INDUSTRIAL,30078.81,16316472.50
2015,5,PARAUNIVERSIT PRIV,30013.37,16281057.66
2015,5,RON,29822.65,16177614.00
2015,5,ELECTRODOMESTICOS,29536.71,16022481.28
2015,5,TECHOS,29062.82,15765418.80
2015,5,MASA,28868.56,15660000.00
2015,5,COLEGIOS DE PROFES,28599.80,15514250.00
2015,5,ANTIPANALITIS,28504.44,15462520.00
2015,5,ENVIOS DE DINERO,28483.70,15451334.98
2015,5,ESCUELAS OTRAS,28275.98,15338644.34
2015,5,AUTOS COMPACTOS,27820.05,15091280.10
2015,5,COLONIAS,27532.75,14935415.57
2015,5,UNIVERSIDAD EXTRAN,27452.08,14891658.00
2015,5,OFICENTRO,27403.02,14865044.49
2015,5,RELOJES,27003.69,14648423.70
2015,5,SEGURIDAD,26728.95,14499392.00
2015,5,IMPRESORAS,26050.82,14131526.00
2015,5,EDULCORANTES,25781.44,13985400.23
2015,5,TABLETAS ELECTRONI,25769.64,13979000.00
2015,5,ORGANIZADOR EVENTO,25496.34,13830851.40
2015,5,TARJETAS DEBITO,25064.33,13596415.15
2015,5,CEREALES NINOS,25024.70,13574900.00
2015,5,ZAPATOS FEMENINOS,24421.76,13247828.00
2015,5,HOSTING Y OTROS,24330.76,13198417.79
2015,5,EDUCACION,24267.62,13164200.00
2015,5,GUIAS,23926.94,12979385.55
2015,5,BIENES RAICES PLAY,23891.21,12960025.88
2015,5,TIENDA ROPA DISENA,23649.56,12828940.75
2015,5,SOFTWARE,23508.02,12752178.90
2015,5,COURIER,23398.72,12692811.80
2015,5,TEXTIL,23333.42,12657494.50
2015,5,CONDONES,22918.36,12432281.91
2015,5,ESCUELAS MUJERES,22591.21,12254827.44
2015,5,AGENCIA PUBLICIDAD,22154.34,12017837.14
2015,5,ACEITES PARA COCIN,21314.56,11562299.59
2015,5,HOME THEATER,20849.39,11309946.40
2015,5,MAQUINARIA,20796.08,11281052.75
2015,5,CENTROS COM. OTROS,20357.27,11043014.62
2015,5,TIENDAS AUDIO VIDE,20167.24,10939920.00
2015,5,TIENDAS INSTR MUSI,20079.13,10892150.63
2015,5,ACERO,20037.92,10869772.90
2015,5,IMPRENTAS,19574.30,10618305.00
2015,5,ABOGADOS,19369.85,10507363.00
2015,5,TIENDAS DE COMPUTO,19335.67,10488847.32
2015,5,BATERIAS DE AUTOS,19239.23,10436515.95
2015,5,MUEBLES DE COCINA,19060.38,10339497.55
2015,5,CREDITO PRENDARIO,19003.04,10308388.40
2015,5,ESCUELAS BALLET,18768.45,10181125.00
2015,5,JABON INTIMO FEMEN,18635.78,10109166.65
2015,5,CAMIONES,18408.61,9985934.35
2015,5,PRUEBAS EMBARAZO,18255.18,9902649.97
2015,5,PARASICOLOGIA,17915.31,9717300.00
2015,5,HOTEL PLAYA EXTRAN,17887.48,9703261.40
2015,5,LECHE LIQUIDA,17782.11,9646085.16
2015,5,ROPA INTIMA MUJER,17646.72,9572598.00
2015,5,HIGIENE HOGAR,17107.17,9279960.09
2015,5,REST MARISCOS,16893.00,9163779.30
2015,5,SERVICIOS AMBULANC,16855.89,9143666.25
2015,5,VETERINARIAS,16825.08,9126940.43
2015,5,TENNIS,16741.39,9081497.81
2015,5,QUESOS,16109.51,8738763.15
2015,5,SUPERMERCADOS ELEC,15980.53,8668796.13
2015,5,LIBRERIAS,15860.02,8603440.25
2015,5,MULTIFUNCIONALES,15804.33,8573212.48
2015,5,VIDEO CLUBES,15288.80,8293520.00
2015,5,ESCUELAS MUSICA,15016.46,8145803.43
2015,5,SAL,14965.50,8118115.44
2015,5,DISCOTECAS,14943.61,8106315.96
2015,5,TRANSPORTES,14655.28,7949902.22
2015,5,BEBIDAS ENERGIZANT,14605.74,7923027.66
2015,5,VINOS,14354.73,7786861.00
2015,5,ALIMENTOS ANIMALES,14325.59,7771104.85
2015,5,VALLAS,14270.70,7741288.42
2015,5,FLORISTERIAS,14101.75,7649635.30
2015,5,DESODORANTE SANITA,14088.60,7642500.00
2015,5,HOTEL CIUDAD EXTRA,13867.92,7522790.00
2015,5,NUTRICIONISTAS,13358.59,7246499.99
2015,5,JALEAS,13319.06,7225058.06
2015,5,TELECOMUNICACIONES,13233.94,7178886.00
2015,5,WHISKY,12973.28,7037500.00
2015,5,CEMENTERIOS,12920.32,7008770.76
2015,5,PROFESIONALES,12898.63,6996997.91
2015,5,CEPILLOS DE DIENTE,12870.43,6981695.00
2015,5,AUTOS SUPER LUJO,12814.21,6951190.50
2015,5,SORBETOS,12677.91,6877265.95
2015,5,CERRAJERIAS,12557.45,6811900.00
2015,5,ADHESIVOS,12191.50,6613400.66
2015,5,CHUPONES,12166.80,6600000.00
2015,5,TIENDAS DELICATESS,12147.35,6589444.00
2015,5,FUNERARIAS,11984.11,6500865.16
2015,5,EQUIPO MEDICO,11980.29,6498804.91
2015,5,TOS,11976.74,6496903.90
2015,5,VODKA,11879.19,6444000.00
2015,5,ESCUELAS DE MANEJO,11754.77,6376500.00
2015,5,COLEGIOS (BACHILLE,11444.41,6208136.40
2015,5,HOGAR DE ANCIANOS,11386.01,6176500.00
2015,5,PINTURAS DE LABIOS,11337.67,6150232.20
2015,5,TRACTORES,11287.21,6122880.00
2015,5,LABORATORIOS,11247.74,6101441.70
2015,5,MUEBLES DE OFICINA,11140.26,6043146.10
2015,5,MARGARINA,11065.02,6002331.00
2015,5,TIENDAS CELULARES,11015.56,5975500.00
2015,5,EMBUTIDOS,10856.95,5889454.62
2015,5,PANELES,10836.23,5878226.40
2015,5,MACROBIOTICAS,10732.40,5821875.00
2015,5,UNGUENTOS,10730.36,5820783.16
2015,5,SALSA INGLESA,10720.72,5815559.48
2015,5,TIENDAS DE NINOS,10706.78,5808002.54
2015,5,FACTOREO,10640.42,5772000.00
2015,5,CONFITES,10458.27,5673170.67
2015,5,TELEFONIA FIJA,10379.92,5630675.68
2015,5,PODADORAS,10092.98,5475000.00
2015,5,CARNES,10066.02,5460400.00
2015,5,PURIFICADORES AGUA,9798.57,5315334.00
2015,5,SMS NOTICIAS,9712.24,5268500.00
2015,5,MANI,9670.19,5245658.25
2015,5,LIN.AEREAS NACIONA,9588.33,5201276.84
2015,5,RECAUCHADORAS,9539.89,5175000.00
2015,5,COMPU PORTATILES,9395.69,5096791.00
2015,5,CUADRACICLOS,9259.97,5023160.21
2015,5,TIENDAS DE REGALOS,9227.30,5005418.84
2015,5,ESCUELAS COMERCIAL,9214.34,4998408.00
2015,5,PERSIANAS Y CORTIN,9087.73,4929731.40
2015,5,VITAMINA ADULTOS,9062.72,4916155.00
2015,5,SEGUROS DE VIDA,8979.94,4871256.11
2015,5,DEPORTES,8922.32,4840000.18
2015,5,TAMPONES,8894.64,4824999.88
2015,5,AUTOS FAMILIARES,8711.99,4726000.00
2015,5,BANCA EMPRESARIAL,8600.00,4665156.00
2015,5,CASINOS,8436.32,4576371.59
2015,5,ALARMAS,8296.85,4500706.00
2015,5,ESCUELAS TECNICAS,8085.17,4385900.00
2015,5,PIZZERIAS,7990.92,4334763.97
2015,5,SALA DE FIESTAS,7931.22,4302370.35
2015,5,KETCHUP,7697.35,4175506.44
2015,5,CONTRA IMPOTENCIA,7622.84,4135078.50
2015,5,CIRUJANOS PLASTICO,7526.31,4082717.00
2015,5,DECORACION,7336.03,3979504.20
2015,5,ZAPATOS OTROS,7313.00,3967015.38
2015,5,LABORATORIOS CLINI,7251.23,3933578.00
2015,5,REVISION TEC VEHIC,7198.69,3905000.00
2015,5,TIENDAS ARTS HOGAR,7091.22,3846703.51
2015,5,VIVEROS,6965.26,3778364.00
2015,5,KINDER,6962.67,3776980.40
2015,5,ANTICARDIACOS,6959.22,3775100.00
2015,5,NIGHT CLUB,6905.06,3745722.00
2015,5,TRATAMIENTO CABELL,6900.00,3742974.00
2015,5,COLADOS,6776.33,3675890.21
2015,5,FIJADORES CABELLO,6636.40,3600000.00
2015,5,TIENDAS DE FIESTAS,6633.04,3598125.06
2015,5,LINEA DEPORTIVA,6629.04,3596019.13
2015,5,PAQUETERIA,6545.42,3550626.00
2015,5,REST MEXICANO,6521.88,3537861.00
2015,5,HARINAS,6334.94,3436433.10
2015,5,LAMPARAS,6324.97,3431048.40
2015,5,HELADOS OTROS,6200.00,3363252.00
2015,5,PINTURAS DE UNAS,6037.06,3274864.00
2015,5,TIENDAS DE BODAS,5985.01,3246627.40
2015,5,CLUBES,5944.35,3224566.81
2015,5,CENTROS CAPILARES,5900.98,3201048.00
2015,5,TV PANTALLAS,5800.00,3146268.00
2015,5,SMS RELIGIOSO,5627.03,3052499.37
2015,5,LINEA BLANCA,5599.20,3037343.40
2015,5,MIEL,5593.04,3034000.00
2015,5,MUTUALES,5592.04,3033457.00
2015,5,LAVAPLATOS,5371.37,2913750.00
2015,5,ADUANAS,5330.00,2891311.80
2015,5,EMBAJADAS,5312.19,2881647.10
2015,5,EMPRESAS DISEN.WEB,5224.24,2833967.00
2015,5,CONDIMENTOS,5130.20,2782931.00
2015,5,RATICIDAS,5101.74,2767500.00
2015,5,CONSULTORIAS,5100.35,2766749.00
2015,5,POLLERIAS,5066.51,2748372.00
2015,5,ASPIRADORAS,4977.36,2700000.00
2015,5,ORTOPEDICAS,4900.48,2658300.00
2015,5,AVICOLAS,4900.00,2658054.00
2015,5,ESTRENIMIENTO,4844.59,2628000.04
2015,5,SINDICATOS,4769.49,2587264.43
2015,5,ANTIMICOTICOS,4761.55,2582941.39
2015,5,AC COMPUTADORAS,4751.33,2577428.88
2015,5,CANCHAS DEPORTIVAS,4639.69,2516874.00
2015,5,TARJETAS CRED MARC,4562.58,2475000.00
2015,5,CONTRADROGAS,4558.68,2472893.07
2015,5,CAFE INSTANTANEO,4500.00,2441070.00
2015,5,ANALGESICOS UNGUEN,4435.35,2406000.00
2015,5,COMIDA Y ACC GATO,4400.32,2387000.00
2015,5,LECHE EVAPORADA,4382.02,2377071.18
2015,5,CREMAS AFEITAR,4298.68,2331900.00
2015,5,CLINICAS OFTALMOLO,4284.79,2324326.67
2015,5,QUIROPRACTICOS,4119.49,2234659.90
2015,5,ESCUELAS BACHILLER,3935.48,2134848.77
2015,5,LECHE CONDENSADA,3900.00,2115594.00
2015,5,FAST FOOD ORIENTAL,3866.64,2097512.00
2015,5,BISUTERIA,3780.00,2050498.79
2015,5,MADERAS,3768.00,2043989.25
2015,5,REST TIPO AMERICAN,3745.68,2031872.21
2015,5,HIGIENE INSTITUCIO,3725.62,2021000.00
2015,5,FERTILIZANTES,3627.35,1967692.50
2015,5,PANADERIAS,3617.36,1962306.26
2015,5,FOTOGRAFOS,3520.47,1909718.20
2015,5,ALUMINIOS,3400.00,1844364.00
2015,5,ELEVADORES,3400.00,1844364.00
2015,5,LOSA SANITARIA,3400.00,1844364.00
2015,5,PISCINAS,3358.32,1821749.79
2015,5,SEGUROS GASTOS MED,3189.93,1730409.00
2015,5,ARTE,3168.66,1718872.80
2015,5,CLINICAS PIE,3028.58,1642875.00
2015,5,CERTIFICADOS INVER,3015.85,1635982.20
2015,5,BANCA DE INVERSION,3000.22,1627500.00
2015,5,BLINDAJE,3000.00,1627380.00
2015,5,MONITORES,3000.00,1627380.00
2015,5,MONTACARGAS,3000.00,1627380.00
2015,5,FRIJOLES ENLATADOS,2961.50,1606500.00
2015,5,SEGUROS AUTOMOVILE,2950.00,1600257.00
2015,5,TV 3D,2950.00,1600257.00
2015,5,CUERO,2901.78,1574091.00
2015,5,SERVILLETAS,2812.19,1525500.01
2015,5,BLOQUES,2808.44,1523471.90
2015,5,TARJETAS DEB JUVEN,2772.55,1504000.00
2015,5,TALCOS,2696.07,1462500.00
2015,5,BEBIDAS NATURALES,2637.06,1430500.00
2015,5,DROGUERIAS,2596.57,1408534.00
2015,5,OPERADORES MOV VIR,2553.25,1385036.10
2015,5,AUTOS UTILITARIOS,2536.59,1376000.00
2015,5,AZUCAR,2530.15,1372500.00
2015,5,BANCA ACTUAL.DATOS,2521.38,1367763.30
2015,5,MOTOSIERRAS,2488.68,1350000.00
2015,5,HIGADO,2364.21,1282500.00
2015,5,CUBITOS,2323.37,1260334.10
2015,5,REST TIPICO,2281.29,1237500.00
2015,5,BUJIAS,2267.45,1230000.00
2015,5,STEREOS CARROS,2167.19,1175625.00
2015,5,CICLOS,2116.36,1148040.00
2015,5,HIELO,2094.62,1136249.91
2015,5,MATERIAL ESCRITORIO Y PAPELERIA,2073.90,1125000.00
2015,5,TALLER DE MOTOS,2073.90,1125000.00
2015,5,TOALLAS DE PAPEL,2062.10,1118606.07
2015,5,SERVICIOS TELEFONI,2056.15,1115375.00
2015,5,GASOLINERAS,1935.85,1050135.00
2015,5,BOMBAS OTRAS,1900.00,1030674.00
2015,5,PLASTICOS,1900.00,1030674.00
2015,5,BANCA ELECTR PERSO,1885.85,1023000.00
2015,5,CAMISETAS,1843.45,1000000.13
2015,5,GRIFERIA,1819.55,987035.40
2015,5,CREDITO EMPRESARIA,1816.49,985372.37
2015,5,VENTILACION,1815.00,984564.90
2015,5,ROPA NINOS,1784.88,968214.12
2015,5,NATILLA,1707.50,926250.00
2015,5,GOTAS OFTALMICAS,1680.92,911842.20
2015,5,SMS DONACION,1659.11,900000.00
2015,5,NASAL,1650.59,895377.58
2015,5,CREMAS Y PRODS PIE,1647.58,893748.20
2015,5,ESCOLAR,1644.96,892350.00
2015,5,ANTIHISTAMINICOS,1616.71,877000.00
2015,5,N/D,1600.12,868000.00
2015,5,TIENDAS LUBRICANTE,1587.21,861000.00
2015,5,TIENDAS DE BEBES,1563.74,848270.02
2015,5,CERAS PARA AUTOS,1555.88,844000.00
2015,5,MOTELES,1549.42,840500.00
2015,5,GANADERIAS,1548.50,840000.00
2015,5,SIROPES,1513.80,821178.00
2015,5,HORNOS,1506.72,817333.37
2015,5,ESCUELAS BAILE,1503.44,815552.63
2015,5,LIN.AEREAS INTERNA,1480.00,802840.79
2015,5,PARAGUERIAS,1421.83,771285.59
2015,5,ANTICONCEPTIVOS,1402.14,760609.00
2015,5,AGUARDIENTE,1371.69,744093.40
2015,5,PAPEL HIGIENICO,1316.80,714314.00
2015,5,BRONCEADORES,1315.44,713572.19
2015,5,LAVADORAS ROPA,1300.00,705198.00
2015,5,PORTONES,1300.00,705198.00
2015,5,NAVIERAS,1250.00,678075.00
2015,5,ACEITES DE OLIVA,1244.34,675000.00
2015,5,EROTISMO,1238.76,672000.00
2015,5,OTROS LICORES,1238.58,671875.04
2015,5,PERROS OTROS,1149.48,623547.10
2015,5,SODAS,1143.41,620250.00
2015,5,TUBERIA,1122.00,608640.12
2015,5,PROGRAMACION,1092.21,592480.00
2015,5,CHILE,1045.00,566870.70
2015,5,TARJETAS DEB AFILI,1036.95,562500.00
2015,5,FISIOTERAPEUTAS,986.00,534865.56
2015,5,ESCUELAS DEPORTIVA,980.87,532080.00
2015,5,JABON MANO LIQUIDO,936.84,508200.03
2015,5,TIENDA ROPA INTIMA,912.50,495000.00
2015,5,CIRCO,907.10,492066.67
2015,5,LICORERAS,903.28,489999.79
2015,5,LICUADORAS,892.23,484000.00
2015,5,BANCA PAGOS SERVIC,883.45,479234.00
2015,5,TIENDAS DE PINTURA,839.34,455314.00
2015,5,TELEFONOS,829.56,450000.00
2015,5,ARQUITECTOS,791.30,429250.00
2015,5,ZACATE,777.72,421875.02
2015,5,ARTESANIAS,769.92,417657.00
2015,5,MAQUINAS DE COSER,756.90,410589.00
2015,5,TALLERES,720.82,391021.43
2015,5,DIGESTIVOS,660.00,358023.60
2015,5,CRIADEROS ANIMALES,622.17,337500.00
2015,5,ATOLES,620.07,336363.62
2015,5,HELADOS,569.17,308750.00
2015,5,SOPAS,569.17,308750.00
2015,5,FUMIGADORAS,567.78,308000.00
2015,5,SUPLEMENTO LACTANC,545.29,295800.00
2015,5,TIENDAS DE TELAS,518.48,281250.00
2015,5,REGISTRADORAS,505.83,274400.00
2015,5,MEZCLADORES,500.00,271230.00
2015,5,ENCOMIENDAS,481.60,261250.10
2015,5,MOSTAZA,477.62,259090.90
2015,5,HUEVOS,472.68,256419.26
2015,5,POLLO,456.25,247500.00
2015,5,VITAMINA NINOS,446.12,242000.01
2015,5,GOMAS,416.40,225883.00
2015,5,AUTODECORACION,414.78,225000.00
2015,5,ROMANAS,404.28,219314.00
2015,5,SASTRERIAS,366.85,199000.00
2015,5,ESCUELAS NATACION,363.94,197421.00
2015,5,CAMARAS FOTOGRAFIC,353.94,192000.00
2015,5,EQUIPO EMPRESARIAL,323.00,175214.57
2015,5,TOALLITAS HUM ANTI,312.28,169400.01
2015,5,PARAUNIVERSIT ESTA,280.00,151888.79
2015,5,FOTOCOPIADORAS,250.00,135615.00
2015,5,CAPTACION DINERO,247.45,134234.00
2015,5,ARROCERAS,245.79,133333.34
2015,5,TIENDAS EMBARAZADA,224.41,121737.00
2015,5,LIMPIEZA ALFOMBRAS,212.00,115000.00
2015,5,BICICLETAS,202.14,109657.00
2015,5,COLEGIOS PRIVADOS,202.14,109657.00
2015,5,DRY CLEANING,200.00,108492.00
2015,5,TRANSPORTE PUBLICO,190.00,103067.40
2015,5,CUCHILLERIA,122.90,66666.67
2015,5,ENLATADOS FRUTAS,122.90,66666.67
2015,5,ALQUILERES EQ FIES,68.40,37105.26
2015,5,EXTINGUIDORES,68.40,37105.26
2015,5,ESCUELAS KARATE,22.27,12080.00
2015,5,BEBES ACCESORIOS,16.66,9040.00
2015,5,ZAPATOS NINOS,8.33,4520.00
2015,5,TV PLASMA,0.00,0.00
2015,6,ESTADO,1221525.86,660808845.68
2015,6,SUPERMERCADOS,1201850.31,650165070.46
2015,6,OPERADORES MOV FUL,1103231.90,596815283.09
2015,6,EVENTOS,1090250.50,589792684.85
2015,6,VARIOS,977170.99,528617917.92
2015,6,SITIOS DE COMPRAS,959320.61,518963302.97
2015,6,DIARIOS,958175.69,518344675.95
2015,6,CINES,758491.58,410323566.89
2015,6,ADMINISTRATIVOS,644211.33,348498865.63
2015,6,TIENDAS DEPARTAMEN,633437.05,342670257.28
2015,6,TIENDAS ELECTRODOM,612604.84,331400890.55
2015,6,TELEVISION CABLE,601485.89,325385891.98
2015,6,FERRETERIAS,554831.21,300146946.80
2015,6,MEDICAMENTOS,485969.92,262895139.99
2015,6,VIVIENDA,471921.46,255295459.12
2015,6,SUPLEMENTO ADULTOS,470496.20,254524327.35
