Ano,FECHA,MES,AGENCIA,numero,ordencomp,dcliente,pproducto,tipo_medio,dmedio,bruto,INV,Grupo de Medios,INV.Dolar,,,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18
2017,ago-17,8,OGILVY,INS INSIME-168-17,39611,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,736,490","1,979,599",GALLILLEO AGENCIA DIGITAL S.A.,3426.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-169-17,39616,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"405,181","461,906",GALLILLEO AGENCIA DIGITAL S.A.,799.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-170-17,39617,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"810,362","810,362",GALLILLEO AGENCIA DIGITAL S.A.,1402.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-172-17,39663,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,984,211","1,984,211",GALLILLEO AGENCIA DIGITAL S.A.,3434.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-173-17,39688,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"282,592","282,592",GALLILLEO AGENCIA DIGITAL S.A.,489.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-172-17,39719,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,182,302","1,182,302",GALLILLEO AGENCIA DIGITAL S.A.,2046.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-174-17,39720,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,863,133","2,123,972",GALLILLEO AGENCIA DIGITAL S.A.,3676.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-175-17,39721,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,863,231","2,124,083",GALLILLEO AGENCIA DIGITAL S.A.,3676.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-176-17,39722,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"979,642","979,642",GALLILLEO AGENCIA DIGITAL S.A.,1695.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-177-17,39723,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,313,287","1,313,287",GALLILLEO AGENCIA DIGITAL S.A.,2273.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ago-17,8,OGILVY,INS INSIME-182-17,39724,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,LATIN INTERACTIVE GROUP S.A.,"1,515,427","1,515,427",LATIN INTERACTIVE GROUP S.A.,2623.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTINSTPRENSET,84405,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,504.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTINSTPRENSET,84406,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"328,500","374,490",GRUPO NACION GN S.A.,647.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3MUPI9,84391,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,EQUIPAMENTOS URBANOS DE COSTA RICA S.A.,"1,035,324","1,035,324",EQUIPAMIENTOS URBANOS DE C.R. S.A.,1789.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3KIOK9,84533,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,GIGANTOGRAFIAS,"568,500","568,500",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,982.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3CIHV1,84371,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,PUBLIGRAFIK GROUP IN S.A.,"1,447,500","1,447,500",PUBLIGRAFIK GROUP IN S.A.,2501.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTINSTPROMOSET,84613,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"580,000","580,000",GALLILLEO AGENCIA DIGITAL S.A.,1002.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3DSEOC01,84637,INSTITUTO NACIONAL DE SEGUROS,LOGROS,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"852,750","972,135",GALLILLEO AGENCIA DIGITAL S.A.,1679.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3DSEOC01,84638,INSTITUTO NACIONAL DE SEGUROS,LOGROS,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"3,005,010","3,005,010",GALLILLEO AGENCIA DIGITAL S.A.,5192.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3ZOOM9,84532,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4665.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRMARIOSE09,84623,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,TELEVISORA DE COSTA RICA S.A.,"1,448,425","1,462,909",TELEVISORA DE COSTA RICA S.A.,2528.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3CABSET,84504,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CABLE,"MILLICOM CABLE COSTA RICA, S. A.","1,523,696","1,721,777","MILLICOM CABLE COSTA RICA, S. A.",2975.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3CABSET,84505,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CABLE,CABLE TICA,"1,344,438","1,519,215",TELEVISION METROPOLITANA S.A.,2625.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,LA TRES,INSTLOGRL3CABSET,84506,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CABLE,TELECABLE,"884,955","999,999",TELECABLE ECONOMICO TVE S.A.,1728.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-200-17,40054,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,EDICIONES ESPECIALES INTERNACIONAL S.A,"977,500","977,500",EDICIONES ESPECIALES INTERNACIONAL S.A,1689.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-184-17,39865,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-197-17,40018,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-185-17,39866,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,450.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-192-17,39982,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"3,394,475","3,869,702",GRUPO NACION GN S.A.,6687.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-196-17,40017,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,450.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-201-17,40062,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,COLEGIO DE MEDICOS Y CIRUJANOS,"4,705,882","4,705,882",COLEGIO DE MEDICOS Y CIRUJANOS,8132.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-193-17,39986,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","8,797,500","8,797,500","AERIS HOLDING COSTA RICA, S.A.",15202.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-193-17,39987,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","965,600","965,600","AERIS HOLDING COSTA RICA, S.A.",1668.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-199-17,39990,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (VALLAS),"631,925","631,925",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1092.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-198-17,39988,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,6998.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-198-17,39989,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"5,820,000","5,820,000",FID1065  ICODER - BNCR,10057.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-181-17,39717,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"3,777,396","3,777,396",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,6527.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-181-17,39718,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"602,160","680,441",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,1175.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-183-17,39793,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"6,175,035","6,175,035",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,10671.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-183-17,39794,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"1,728,315","1,952,996",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,3374.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-183-17,39795,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (MUPIS),"5,153,100","5,153,100",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,8905.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-186-17,39922,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,512,043","1,512,043",GALLILLEO AGENCIA DIGITAL S.A.,2612.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-187-17,39927,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,512,043","1,512,043",GALLILLEO AGENCIA DIGITAL S.A.,2612.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-188-17,39928,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,160,000","1,322,400",GALLILLEO AGENCIA DIGITAL S.A.,2285.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-189-17,39929,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,220,900","1,391,826",GALLILLEO AGENCIA DIGITAL S.A.,2405.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-190-17,39930,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,306,868","1,489,829",GALLILLEO AGENCIA DIGITAL S.A.,2574.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-191-17,39931,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"2,320,000","2,320,000",GALLILLEO AGENCIA DIGITAL S.A.,4009.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-194-17,39999,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"580,000","580,000",GALLILLEO AGENCIA DIGITAL S.A.,1002.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,sep-17,9,OGILVY,INS INSIME-195-17,40011,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,TELEVISORA DE COSTA RICA (TELETICA 91.5),"2,500,000","2,525,000",TELEVISORA DE COSTA RICA S.A.,4363.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3MUPI10,84816,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,EQUIPAMENTOS URBANOS DE COSTA RICA S.A.,"1,566,000","1,566,000",EQUIPAMIENTOS URBANOS DE C.R. S.A.,2727.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3CIHV2,84375,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,PUBLIGRAFIK GROUP IN S.A.,"1,447,500","1,447,500",PUBLIGRAFIK GROUP IN S.A.,2520.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3RDOCT,84747,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,CENTRAL DE RADIOS CDR S.A. (DISNEY 101.1,"1,188,000","1,188,000",CENTRAL DE RADIOS S.A.,2068.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3RDOCT,84748,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4702.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3CB249,84818,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,CENTRAL AMERICAN BROADCASTING 24CB,"2,500,000","2,850,000",CENTRAL AMERICAN BROADCASTING 24CB,4963.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3TVOCT1,84814,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV6. REPRETEL,"1,538,000","1,747,540",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,3043.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,LA TRES,INSTLOGRL3TVOCT1,84815,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"2,580,000","2,931,200",TELEVISORA DE COSTA RICA S.A.,5104.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-206-17,40358,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"2,224,800","2,536,272",SOCIEDAD PERIODISTICA EXTRA LTDA,4417.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-208-17,40378,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"597,763","681,450",SOCIEDAD PERIODISTICA EXTRA LTDA,1186.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-214-17,40469,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,339.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-205-17,40354,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"4,647,500","5,298,150",GRUPO NACION GN S.A.,9227.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-207-17,40359,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"3,838,000","4,375,320",GRUPO NACION GN S.A.,7619.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-213-17,40418,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"4,647,500","5,298,150",GRUPO NACION GN S.A.,9227.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-215-17,40470,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"251,350","286,539",GRUPO NACION GN S.A.,499.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-216-17,40476,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"2,218,500","2,529,090",GRUPO NACION GN S.A.,4404.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-210-17,40400,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","8,797,500","8,797,500","AERIS HOLDING COSTA RICA, S.A.",15321.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-210-17,40401,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","977,500","977,500","AERIS HOLDING COSTA RICA, S.A.",1702.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-212-17,40406,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (VALLAS),"631,925","631,925",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1100.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-211-17,40403,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,7053.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-211-17,40404,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"5,820,000","5,820,000",FID1065  ICODER - BNCR,10135.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-203-17,40288,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"115,400","115,400",GALLILLEO AGENCIA DIGITAL S.A.,200.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-204-17,40315,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"57,500","57,500",GALLILLEO AGENCIA DIGITAL S.A.,100.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-209-17,40382,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,TELEVISORA DE COSTA RICA (TELETICA 91.5),"2,500,000","2,525,000",TELEVISORA DE COSTA RICA (TELETICA 91.5),4397.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-202-17,40105,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,MERCADOS Y TENDENCIAS (*),"692,400","782,412",CERCA S.A.,1362.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,oct-17,10,OGILVY,INS INSIME-217-17,40510,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,SUMMA (*) / EDITORIAL SAN JOSE,"1,031,400","1,165,482",EDITORIAL SAN JOSE S.A.,2029.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUL3SOARENO,85182,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,REVISTA,JONNATAN GOLDSTEIN VALERIO(TECNOVIAL),"565,000","565,000",JONNATAN GOLDSTEIN VALERIO(REV TECNOVIAL,990.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTLOGRL3MUPI11,84940,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,EQUIPAMENTOS URBANOS DE COSTA RICA S.A.,"1,042,200","1,042,200",EQUIPAMIENTOS URBANOS DE C.R. S.A.,1827.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTLOGRL3CIHV3,84374,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,PUBLIGRAFIK GROUP IN S.A.,"1,447,500","1,447,500",PUBLIGRAFIK GROUP IN S.A.,2537.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85243,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"4,179,074","4,179,074",GALLILLEO AGENCIA DIGITAL S.A.,7326.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85252,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"585,416","585,416",GALLILLEO AGENCIA DIGITAL S.A.,1026.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85253,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"650,566","650,566",GALLILLEO AGENCIA DIGITAL S.A.,1140.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85254,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"433,708","433,708",GALLILLEO AGENCIA DIGITAL S.A.,760.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85255,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"2,129,831","2,428,007",GALLILLEO AGENCIA DIGITAL S.A.,4256.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85243,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"2,221,932","2,221,932",GALLILLEO AGENCIA DIGITAL S.A.,3895.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUINSOADIG,85387,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"895,105","895,105",GALLILLEO AGENCIA DIGITAL S.A.,1569.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,nov-17,11,LA TRES,INSTSEGUL3SOARAD,85102,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,CENTRAL DE RADIOS CDR. S.A. (BEST FM),"1,989,000","1,989,000",CENTRAL DE RADIOS S.A.,3486.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
